exp,sample_idx,video_id,claim_id,claim_text,claim_type,support_source,parent_source,attribute_terms,verification,reference_positive_evidence,reference_negative_evidence
no_explicit_norm,3919,ssw7e465RZw,1,"In that case, I would recommend 'Kesepian' by Cendy Mylani.",metadata,metadata-supported,metadata-supported,,uncheckable,,
no_explicit_norm,3919,ssw7e465RZw,2,This track has a retro,unknown,unsupported,audio-supported,,,,
no_explicit_norm,3919,ssw7e465RZw,3,jazzy feel with its pop influences.,audio,audio-supported,audio-supported,,,,
no_explicit_norm,3919,ssw7e465RZw,4,"It's a perfect choice for your video, especially if you're looking for a more mellow",prompt,prompt-supported,prompt-supported,,,,
no_explicit_norm,3977,ii3hBHG1Yt8,1,"In that case, I would recommend 'The Cure' by The Cure.",metadata,metadata-supported,metadata-supported,,uncheckable,,
no_explicit_norm,3977,ii3hBHG1Yt8,2,This track is from their album 'The Cure',metadata,metadata-supported,metadata-supported,,uncheckable,,
no_explicit_norm,3977,ii3hBHG1Yt8,3,"it has a unique blend of rock, indie",audio,audio-supported,audio-supported,,,,
no_explicit_norm,3977,ii3hBHG1Yt8,4,It features a mix of guitar,audio,audio-supported,audio-supported,,,,
no_explicit_norm,3977,ii3hBHG1Yt8,5,"vocals, which adds a distinctive touch to the music.",audio,audio-supported,audio-supported,,,,
no_explicit_norm,3977,ii3hBHG1Yt8,6,It's a great choice for your video.,general,general-supported,general-supported,,,,
no_explicit_norm,4001,qVMPAqwkyls,1,"In that case, I would recommend 'Mundo Melhor' by W Negro.",metadata,metadata-supported,metadata-supported,,uncheckable,,
no_explicit_norm,4001,qVMPAqwkyls,2,"This track combines Hip-Hop, electronic",unknown,unsupported,audio-supported,,,,
no_explicit_norm,4001,qVMPAqwkyls,3,rock genres with experimental,audio,audio-supported,audio-supported,,,,
no_explicit_norm,4001,qVMPAqwkyls,4,It has a unique sound that will add an interesting touch to your video.,audio,audio-supported,audio-supported,,,,
no_explicit_norm,4012,_APP-9CLbe0,1,Allow me to recommend 'Sportowiec' by Dillaz.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_explicit_norm,4012,_APP-9CLbe0,2,It's a track from their album 'Sportowiec'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_explicit_norm,4012,_APP-9CLbe0,3,"It combines elements of hip-hop, electronic",audio,audio-supported,audio-supported,,,,
no_explicit_norm,4012,_APP-9CLbe0,4,chillout with a touch of jazz.,unknown,unsupported,audio-supported,,,,
no_explicit_norm,4012,_APP-9CLbe0,5,The song has a relaxed,unknown,unsupported,general-supported,,,,
no_explicit_norm,4012,_APP-9CLbe0,6,laid-back vibe that could be a fitting choice for your video.,general,general-supported,general-supported,,,,
no_explicit_norm,4076,a-NTUHSyhRM,1,"In that case, I would recommend 'Hoog In De Bergen' by YOUNG NATION 01.",metadata,metadata-supported,metadata-supported,,uncheckable,,
no_explicit_norm,4076,a-NTUHSyhRM,2,"This track combines elements of Hip-Hop, electronic, indie, rock",audio,audio-supported,audio-supported,,,,
no_explicit_norm,4076,a-NTUHSyhRM,3,It has a unique blend of genres that will add a distinctive touch to your video.,unknown,unsupported,unsupported,,,,
no_explicit_norm,4082,yb8-rAGLuDY,1,I suggest checking out 'ZR' by ZR.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_explicit_norm,4082,yb8-rAGLuDY,2,It's a track from their album 'ZR'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_explicit_norm,4082,yb8-rAGLuDY,3,"The song combines elements of rock, punk",audio,audio-supported,audio-supported,,,,
no_explicit_norm,4082,yb8-rAGLuDY,4,alternative with a touch of metal.,unknown,unsupported,audio-supported,,,,
no_explicit_norm,4082,yb8-rAGLuDY,5,It has a fast-paced,audio,audio-supported,audio-supported,,,,
no_explicit_norm,4082,yb8-rAGLuDY,6,"loud sound, which aligns well with ZR's style.",audio,audio-supported,audio-supported,,,,
no_explicit_norm,4082,yb8-rAGLuDY,7,You can find more information about ZR on their Facebook page.,unknown,unsupported,unsupported,,,,
no_explicit_norm,4089,COWLQpVuI9E,1,"In that case, I would recommend 'Se Desliza Una Lagrima' by S2R.",metadata,metadata-supported,metadata-supported,,uncheckable,,
no_explicit_norm,4089,COWLQpVuI9E,2,"This track combines elements of jazz, pop",audio,audio-supported,audio-supported,,,,
no_explicit_norm,4089,COWLQpVuI9E,3,"oldies, with a touch of international influence.",unknown,unsupported,audio-supported,,,,
no_explicit_norm,4089,COWLQpVuI9E,4,It's a perfect blend of genres that can add a unique flavor to your video.,unknown,unsupported,unsupported,,,,
no_explicit_norm,4115,L4GR_c3taS0,1,I suggest using 'White & Nerdy' by 'Weird Al' Yankovic.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_explicit_norm,4115,L4GR_c3taS0,2,electronic track with a catchy,unknown,unsupported,unsupported,,,,
no_explicit_norm,4115,L4GR_c3taS0,3,The song has a pop,unknown,unsupported,audio-supported,,,,
no_explicit_norm,4115,L4GR_c3taS0,4,"indie influence as well, which could add a unique touch to your video.",audio,audio-supported,audio-supported,,,,
no_explicit_norm,4122,_n5Mjdy1Ap4,1,"In that case, I would recommend 'Body Shake' by Lace Up.",metadata,metadata-supported,metadata-supported,,uncheckable,,
no_explicit_norm,4122,_n5Mjdy1Ap4,2,This track has an indie pop,unknown,unsupported,audio-supported,,,,
no_explicit_norm,4122,_n5Mjdy1Ap4,3,"alternative sound, which will give your video a unique",audio,audio-supported,audio-supported,,,,
no_explicit_norm,4122,_n5Mjdy1Ap4,4,It's part of the album 'Body Shake',metadata,metadata-supported,metadata-supported,,uncheckable,,
no_explicit_norm,4122,_n5Mjdy1Ap4,5,is performed by Lace Up.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_explicit_norm,4123,hjSKLM7xcqk,1,Allow me to recommend 'Онытма мине' by Салават Миннеханов.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_explicit_norm,4123,hjSKLM7xcqk,2,It's a track from his album 'Онытма мине'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_explicit_norm,4123,hjSKLM7xcqk,3,"It combines elements of pop, rock",audio,audio-supported,audio-supported,,,,
no_explicit_norm,4123,hjSKLM7xcqk,4,electronic music with female vocals.,audio,audio-supported,audio-supported,,,,
no_explicit_norm,4123,hjSKLM7xcqk,5,"This song could be a fitting choice for your video, as it aligns well with the rock",general,general-supported,general-supported,,,,
no_explicit_norm,4123,hjSKLM7xcqk,6,pop genres you mentioned.,audio,audio-supported,audio-supported,,,,
no_explicit_norm,4131,Oq34XT2zfD4,1,"I suggest checking out the live performance of 'Ajvar, leb i sirenje' by 3G.",metadata,metadata-supported,metadata-supported,,uncheckable,,
no_explicit_norm,4131,Oq34XT2zfD4,2,"Although I don't have specific information about the track, 3G is known for their rock, indie",metadata,metadata-supported,metadata-supported,indie;rock,supported,,
no_explicit_norm,4131,Oq34XT2zfD4,3,This performance could provide a unique,unknown,unsupported,audio-supported,,,,
no_explicit_norm,4131,Oq34XT2zfD4,4,energetic experience for your video.,audio,audio-supported,audio-supported,,,,
no_explicit_norm,4153,RQg_-dByKqQ,1,Allow me to recommend 'History' by EXO-M.,preference,preference-supported,preference-supported,,uncheckable,"the user demonstrates a clear preference for upbeat and energetic music, particularly tracks with a driving rhythm and a danceable beat. they appreciate a blend of electronic and pop elements, favoring sophisticated soundscapes and infectious melodies. they've shown an interest in k-pop, specifically artists like super junior and exo-m, and seem to value polished production quality and catchy vocal harmonies. the user prefers upbeat and energetic music for working and creating a vibrant atmosphere. the user enjoys music with a driving rhythm and a danceable beat. the user appreciates a blend of electronic and pop music elements. the user has shown interest in k-pop artists like super junior and exo-m. the user appreciates polished production quality and catchy vocal harmonies. the user prefers music with a stronger beat, avoiding softer or retro-focused styles unless in a specific mood.","while open to exploring different styles, the user generally seeks music that inspires movement and avoids overly complex or 'busy' productions. the user finds overly complex or 'busy' productions overwhelming and prefers a cleaner sound."
no_explicit_norm,4153,RQg_-dByKqQ,2,It's a track from their album 'History'.,preference,preference-supported,preference-supported,,uncheckable,"the user demonstrates a clear preference for upbeat and energetic music, particularly tracks with a driving rhythm and a danceable beat. they appreciate a blend of electronic and pop elements, favoring sophisticated soundscapes and infectious melodies. they've shown an interest in k-pop, specifically artists like super junior and exo-m, and seem to value polished production quality and catchy vocal harmonies. the user prefers upbeat and energetic music for working and creating a vibrant atmosphere. the user enjoys music with a driving rhythm and a danceable beat. the user appreciates a blend of electronic and pop music elements. the user has shown interest in k-pop artists like super junior and exo-m. the user appreciates polished production quality and catchy vocal harmonies. the user prefers music with a stronger beat, avoiding softer or retro-focused styles unless in a specific mood.","while open to exploring different styles, the user generally seeks music that inspires movement and avoids overly complex or 'busy' productions. the user finds overly complex or 'busy' productions overwhelming and prefers a cleaner sound."
no_explicit_norm,4153,RQg_-dByKqQ,3,"It combines elements of electronic, hip-hop",audio,audio-supported,audio-supported,,,,
no_explicit_norm,4153,RQg_-dByKqQ,4,R&B with a fast-paced techno beat that could be a fitting choice for your video.,video,video-supported,video-supported,,,,
no_explicit_norm,4153,RQg_-dByKqQ,5,It was released in 2013 which may contain the specific elements you want.,prompt,prompt-supported,prompt-supported,,,,
no_implicit_norm,57,2aXypurqNlA,1,"I apologize, but I don't have enough information about the target music to provide a specific recommendation.",general,general-supported,general-supported,,,,
no_implicit_norm,57,2aXypurqNlA,2,"However, based on your preferences, I can suggest exploring the music of LJAYE.",preference,preference-supported,preference-supported,,uncheckable,"the user demonstrates a clear preference for emotionally resonant music characterized by strong vocals and a melancholic, yet gentle, atmosphere. they appreciate ballads with a focus on vocal performance and tasteful instrumental arrangements, particularly those featuring piano and understated drums. while open to exploring new artists, the user gravitates towards music with warmth and a more organic feel, favoring acoustic elements like guitar over heavily electronic or dance-oriented sounds. they value a sense of vulnerability and raw emotion in music, but prefer a softer, less frantic delivery. the user prefers music with strong, emotive vocals. the user enjoys ballads with a melancholic vibe. the user appreciates piano-driven instrumentation. the user prefers understated drums and a gentle rhythm. the user prefers music with a warm, organic feel, potentially including guitar. the user appreciates raw emotion and vulnerability in music.",the user dislikes music with prominent bass and a frantic feel.
no_implicit_norm,57,2aXypurqNlA,3,They have a diverse range of genres,unknown,unsupported,audio-supported,,,,
no_implicit_norm,57,2aXypurqNlA,4,"styles, including rock, pop",audio,audio-supported,audio-supported,,,,
no_implicit_norm,57,2aXypurqNlA,5,Their music often features guitar,preference,preference-supported,preference-supported,guitar,supported,"the user demonstrates a clear preference for emotionally resonant music characterized by strong vocals and a melancholic, yet gentle, atmosphere. they appreciate ballads with a focus on vocal performance and tasteful instrumental arrangements, particularly those featuring piano and understated drums. while open to exploring new artists, the user gravitates towards music with warmth and a more organic feel, favoring acoustic elements like guitar over heavily electronic or dance-oriented sounds. they value a sense of vulnerability and raw emotion in music, but prefer a softer, less frantic delivery. the user prefers music with strong, emotive vocals. the user enjoys ballads with a melancholic vibe. the user appreciates piano-driven instrumentation. the user prefers understated drums and a gentle rhythm. the user prefers music with a warm, organic feel, potentially including guitar. the user appreciates raw emotion and vulnerability in music.",the user dislikes music with prominent bass and a frantic feel.
no_implicit_norm,57,2aXypurqNlA,6,"drum elements, which align with your preferences.",preference,preference-supported,preference-supported,drum,supported,"the user demonstrates a clear preference for emotionally resonant music characterized by strong vocals and a melancholic, yet gentle, atmosphere. they appreciate ballads with a focus on vocal performance and tasteful instrumental arrangements, particularly those featuring piano and understated drums. while open to exploring new artists, the user gravitates towards music with warmth and a more organic feel, favoring acoustic elements like guitar over heavily electronic or dance-oriented sounds. they value a sense of vulnerability and raw emotion in music, but prefer a softer, less frantic delivery. the user prefers music with strong, emotive vocals. the user enjoys ballads with a melancholic vibe. the user appreciates piano-driven instrumentation. the user prefers understated drums and a gentle rhythm. the user prefers music with a warm, organic feel, potentially including guitar. the user appreciates raw emotion and vulnerability in music.",the user dislikes music with prominent bass and a frantic feel.
no_implicit_norm,87,XCfdu5SAhiE,1,I recommend 'The Devil's Playground' by Obsessive Compulsive.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,87,XCfdu5SAhiE,2,It's a track from their album 'The Devil's Playground'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,87,XCfdu5SAhiE,3,"The song combines elements of heavy metal, rock",audio,audio-supported,audio-supported,,,,
no_implicit_norm,87,XCfdu5SAhiE,4,It has a powerful,unknown,unsupported,audio-supported,,,,
no_implicit_norm,87,XCfdu5SAhiE,5,energetic sound that could be a fitting choice for your video.,audio,audio-supported,audio-supported,,,,
no_implicit_norm,94,o5Y6dgFL1a8,1,Allow me to recommend 'Wenn Du gehst' by Renato.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,94,o5Y6dgFL1a8,2,It's a track from their album 'Wenn Du gehst'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,94,o5Y6dgFL1a8,3,"The song combines elements of rock, indie",audio,audio-supported,audio-supported,,,,
no_implicit_norm,94,o5Y6dgFL1a8,4,"blues, which aligns well with the style you're looking for.",prompt,prompt-supported,prompt-supported,,,,
no_implicit_norm,94,o5Y6dgFL1a8,5,It was released in 2012,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,94,o5Y6dgFL1a8,6,has a distinctive sound that could add a unique touch to your video.,audio,audio-supported,audio-supported,,,,
no_implicit_norm,107,RVNvBnar_rI,1,I suggest checking out 'BMF (Big_Heat)' by Bubba Sparxxx.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,107,RVNvBnar_rI,2,It's a track from his album 'BMF (Big_Heat)'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,107,RVNvBnar_rI,3,"The song combines elements of hip-hop, rock, soul",audio,audio-supported,audio-supported,,,,
no_implicit_norm,107,RVNvBnar_rI,4,"jazz, which can add a unique",unknown,unsupported,audio-supported,,,,
no_implicit_norm,107,RVNvBnar_rI,5,diverse sound to your video.,audio,audio-supported,audio-supported,,,,
no_implicit_norm,107,RVNvBnar_rI,6,It has a fast-paced,audio,audio-supported,audio-supported,,,,
no_implicit_norm,107,RVNvBnar_rI,7,energetic vibe that aligns well with the energetic vibe you're looking for.,prompt,prompt-supported,prompt-supported,,,,
no_implicit_norm,137,sAelu_dNL8o,1,Allow me to recommend 'Baby Can't You See' by Dammone.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,137,sAelu_dNL8o,2,It's a track from his album 'Baby Can't You See'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,137,sAelu_dNL8o,3,"It combines elements of electronic, chillout",audio,audio-supported,audio-supported,,,,
no_implicit_norm,137,sAelu_dNL8o,4,ambient music with a pop influence.,audio,audio-supported,audio-supported,,,,
no_implicit_norm,137,sAelu_dNL8o,5,The song was released in 2012,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,137,sAelu_dNL8o,6,has a unique blend of genres that could be a fitting choice for your video.,general,general-supported,general-supported,,,,
