condition,sample_idx,claim_id,claim_text,parent_sentence,bucket,bucket_label,subtype,evidence_note,genre_terms,genre_verification,genre_missing,quoted_names,quoted_verification,needs_human_review,human_bucket,human_is_genuine_error,human_note,generated_text
wo_audio_feature_only,54,9,dance vibe with a touch of melancholy.,It has a pop and dance vibe with a touch of melancholy.,E2_metadata_unsupported,音樂元資料不支持,genre_partially_supported,部分曲風查無支持：['dance']（musicnn 標籤有雜訊，查無支持不等於事實錯誤）,dance;pop,partially_supported,dance,,not_applicable,1,,,,"In that case, I would recommend 'The Best of Us' by The Cure for PTSD. It's a track that combines elements of rock, indie, and folk with a touch of melancholy. It has a pop and dance vibe with a touch of melancholy. It's a track that combines elements of rock, indie, and folk with a touch of melancholy. It has a pop and dance vibe with a touch of melancholy."
wo_audio_feature_only,1685,6,It also has a mix of pop,It also has a mix of pop and house music.,E2_metadata_unsupported,音樂元資料不支持,genre_partially_supported,部分曲風查無支持：['house']（musicnn 標籤有雜訊，查無支持不等於事實錯誤）,house;pop,partially_supported,house,,not_applicable,1,,,,"Certainly, I recommend 'Taio Cruz featuring Britney Spears. It's a pop and house music track that combines elements of pop and house music with a mix of dance and electronic beats. It has a fast-paced techno and a mix of dance and electronic beats. It also has a mix of pop and house music."
wo_audio_feature_only,54,5,dance vibe with a touch of melancholy.,It has a pop and dance vibe with a touch of melancholy.,E2_metadata_unsupported,音樂元資料不支持,genre_partially_supported,部分曲風查無支持：['dance']（musicnn 標籤有雜訊，查無支持不等於事實錯誤）,dance;pop,partially_supported,dance,,not_applicable,1,,,,"In that case, I would recommend 'The Best of Us' by The Cure for PTSD. It's a track that combines elements of rock, indie, and folk with a touch of melancholy. It has a pop and dance vibe with a touch of melancholy. It's a track that combines elements of rock, indie, and folk with a touch of melancholy. It has a pop and dance vibe with a touch of melancholy."
wo_audio_feature_only,123,7,It's a collaboration between The Wedding Presents,"It's a collaboration between The Wedding Presents and The Wedding Presents, which is a blend of Hip-H",E3_video_unsupported,影片內容不支持,specific_video_content_asserted,主張具體影片情境（如婚禮／旅遊），但模型輸入僅有 CLIP 影像特徵，規則層無法驗證，送人工複核,,not_applicable,,,not_applicable,1,,,,"In that case, I would recommend 'The Wedding Song' by The Wedding Presents. This track is a collaboration between The Wedding Presents and The Wedding Presents. It's a blend of Hip-Hop and electronic music with a mix of genres like pop, rock, and dance. The Wedding Presents is a unique blend of Hip-Hop and electronic music with a mix of genres like pop, rock, and dance. It's a collaboration between The Wedding Presents and The Wedding Presents, which is a blend of Hip-H"
wo_audio_feature_only,4147,3,is perfect for a wedding or party.,This track has a powerful rock vibe and is perfect for a wedding or party.,E3_video_unsupported,影片內容不支持,specific_video_content_asserted,主張具體影片情境（如婚禮／旅遊），但模型輸入僅有 CLIP 影像特徵，規則層無法驗證，送人工複核,rock,supported,,,not_applicable,1,,,,"In that case, I would recommend 'Rock Vibe' by The Rock Vibe. This track has a powerful rock vibe and is perfect for a wedding or party. It has a strong energetic and powerful rock vibe that will add a great atmosphere to your event. It's a great choice for a wedding or party."
wo_audio_feature_only,123,2,This track is a collaboration between The Wedding Presents,This track is a collaboration between The Wedding Presents and The Wedding Presents.,E3_video_unsupported,影片內容不支持,specific_video_content_asserted,主張具體影片情境（如婚禮／旅遊），但模型輸入僅有 CLIP 影像特徵，規則層無法驗證，送人工複核,,not_applicable,,,not_applicable,1,,,,"In that case, I would recommend 'The Wedding Song' by The Wedding Presents. This track is a collaboration between The Wedding Presents and The Wedding Presents. It's a blend of Hip-Hop and electronic music with a mix of genres like pop, rock, and dance. The Wedding Presents is a unique blend of Hip-Hop and electronic music with a mix of genres like pop, rock, and dance. It's a collaboration between The Wedding Presents and The Wedding Presents, which is a blend of Hip-H"
wo_audio_feature_only,123,8,"The Wedding Presents, which is a blend of Hip-H","It's a collaboration between The Wedding Presents and The Wedding Presents, which is a blend of Hip-H",E3_video_unsupported,影片內容不支持,specific_video_content_asserted,主張具體影片情境（如婚禮／旅遊），但模型輸入僅有 CLIP 影像特徵，規則層無法驗證，送人工複核,,not_applicable,,,not_applicable,1,,,,"In that case, I would recommend 'The Wedding Song' by The Wedding Presents. This track is a collaboration between The Wedding Presents and The Wedding Presents. It's a blend of Hip-Hop and electronic music with a mix of genres like pop, rock, and dance. The Wedding Presents is a unique blend of Hip-Hop and electronic music with a mix of genres like pop, rock, and dance. It's a collaboration between The Wedding Presents and The Wedding Presents, which is a blend of Hip-H"
wo_audio_feature_only,4147,2,This track has a powerful rock vibe,This track has a powerful rock vibe and is perfect for a wedding or party.,E3_video_unsupported,影片內容不支持,specific_video_content_asserted,主張具體影片情境（如婚禮／旅遊），但模型輸入僅有 CLIP 影像特徵，規則層無法驗證，送人工複核,rock,supported,,,not_applicable,1,,,,"In that case, I would recommend 'Rock Vibe' by The Rock Vibe. This track has a powerful rock vibe and is perfect for a wedding or party. It has a strong energetic and powerful rock vibe that will add a great atmosphere to your event. It's a great choice for a wedding or party."
wo_audio_feature_only,910,2,This track is a pop,This track is a pop and electronic dance vibe with a happy birthday theme.,E3_video_unsupported,影片內容不支持,specific_video_content_asserted,主張具體影片情境（如婚禮／旅遊），但模型輸入僅有 CLIP 影像特徵，規則層無法驗證，送人工複核,dance;electronic;pop,supported,,,not_applicable,1,,,,"In that case, I would recommend 'Happy Birthday' by The Beatles. This track is a pop and electronic dance vibe with a happy birthday theme. It has a catchy and danceable electronic sound with a happy birthday vibe. It's a great choice for a birthday celebration, especially if you're looking for a track that will get everyone dancing and singing along."
wo_audio_feature_only,910,3,electronic dance vibe with a happy birthday theme.,This track is a pop and electronic dance vibe with a happy birthday theme.,E3_video_unsupported,影片內容不支持,specific_video_content_asserted,主張具體影片情境（如婚禮／旅遊），但模型輸入僅有 CLIP 影像特徵，規則層無法驗證，送人工複核,dance;electronic;pop,supported,,,not_applicable,1,,,,"In that case, I would recommend 'Happy Birthday' by The Beatles. This track is a pop and electronic dance vibe with a happy birthday theme. It has a catchy and danceable electronic sound with a happy birthday vibe. It's a great choice for a birthday celebration, especially if you're looking for a track that will get everyone dancing and singing along."
wo_audio_feature_only,3705,6,dance elements that could add a unique touch to your video.,It also has a mix of electronic and dance elements that could add a unique touch to your video.,E5_multi_source_ambiguous,多來源無法區分,music_property_plus_video_effect,同一子句混合曲風敘述與影片效用宣稱，無法單一歸屬,dance;electronic,supported,,,not_applicable,0,,,,"In that case, I recommend 'Indie & Dance' by J.R. It's a track that combines elements of indie and dance music. It has a synth and vocal effects that could be a fitting choice for your video. It also has a mix of electronic and dance elements that could add a unique touch to your video."
wo_audio_feature_only,3705,5,It also has a mix of electronic,It also has a mix of electronic and dance elements that could add a unique touch to your video.,E5_multi_source_ambiguous,多來源無法區分,music_property_plus_video_effect,同一子句混合曲風敘述與影片效用宣稱，無法單一歸屬,dance;electronic,supported,,,not_applicable,0,,,,"In that case, I recommend 'Indie & Dance' by J.R. It's a track that combines elements of indie and dance music. It has a synth and vocal effects that could be a fitting choice for your video. It also has a mix of electronic and dance elements that could add a unique touch to your video."
wo_audio_feature_only,2316,2,It's a track that doesn't have a specific description.,It's a track that doesn't have a specific description.,E6_likely_hallucination,可能幻覺,unclassified_specific_claim,具體主張但未命中任何證據來源,,not_applicable,,,not_applicable,1,,,,"Allow me to recommend 'I'm Not a Criminal' by Stuart Wilson. It's a track that doesn't have a specific description. However, it aligns with the pop, soul, and electronic elements of Stuart Wilson's style. It may contain elements that could be a fitting choice for your video."
wo_audio_feature_only,256,2,I'm sorry for the lack of information in the description.,I'm sorry for the lack of information in the description.,E6_likely_hallucination,可能幻覺,unclassified_specific_claim,具體主張但未命中任何證據來源,,not_applicable,,,not_applicable,1,,,,"I apologize for my previous recommendation. I'm sorry for the lack of information in the description. I'm looking for a track that combines hip-hop and electronic genres, with a chillout and rock vibe. I recommend 'Juaninacka' by Juaninacka. It's a track that combines elements of hip-hop and electronic genres, with a chillout and rock vibe. It has a chillout and rock vibe, which could be a fitting choice for your video."
